timestamp,balance,pnl,cumulative_pnl,trade_id
2025-09-07 14:27:18.042884,0.0,0.0,0.0,1
2025-09-07 14:27:20.594200,0.0,0.0,0.0,2
2025-09-07 14:28:24.153908,0.0,0.0,0.0,3
2025-09-07 14:28:26.711741,0.0,0.0,0.0,4
2025-09-07 14:29:30.431547,0.0,0.0,0.0,5
2025-09-07 14:29:32.969909,0.0,0.0,0.0,6
2025-09-07 14:30:35.378509,0.0,0.0,0.0,7
2025-09-07 14:30:37.923128,0.0,0.0,0.0,8
2025-09-07 14:31:41.460157,0.0,0.0,0.0,9
2025-09-07 14:31:44.001387,0.0,0.0,0.0,10
2025-09-07 14:32:47.717545,0.0,0.0,0.0,11
2025-09-07 14:32:50.254421,0.0,0.0,0.0,12
2025-09-07 14:33:53.786826,0.0,0.0,0.0,13
2025-09-07 14:33:56.319857,0.0,0.0,0.0,14
2025-09-07 14:34:59.873296,0.0,0.0,0.0,15
2025-09-07 14:35:02.586800,0.0,0.0,0.0,16
2025-09-07 14:36:06.121717,0.0,0.0,0.0,17
2025-09-07 14:36:08.844567,0.0,0.0,0.0,18
2025-09-07 14:37:12.381249,0.0,0.0,0.0,19
2025-09-07 14:37:15.095106,0.0,0.0,0.0,20
2025-09-07 14:38:18.628552,0.0,0.0,0.0,21
2025-09-07 14:38:21.694906,0.0,0.0,0.0,22
2025-09-07 14:39:25.228952,0.0,0.0,0.0,23
2025-09-07 14:39:28.294948,0.0,0.0,0.0,24
2025-09-07 14:40:32.013696,0.0,0.0,0.0,25
2025-09-07 14:40:34.907696,0.0,0.0,0.0,26
2025-09-07 14:41:38.441416,0.0,0.0,0.0,27
2025-09-07 14:41:40.975434,0.0,0.0,0.0,28
2025-09-07 14:42:44.507262,0.0,0.0,0.0,29
2025-09-07 14:42:47.048035,0.0,0.0,0.0,30
2025-09-07 14:43:50.582408,0.0,0.0,0.0,31
2025-09-07 14:43:53.121189,0.0,0.0,0.0,32
2025-09-07 14:44:56.655777,0.0,0.0,0.0,33
2025-09-07 14:44:59.366258,0.0,0.0,0.0,34
2025-09-07 14:46:02.901563,0.0,0.0,0.0,35
2025-09-07 14:46:05.438130,0.0,0.0,0.0,36
2025-09-07 14:47:08.971847,0.0,0.0,0.0,37
2025-09-07 14:47:11.508918,0.0,0.0,0.0,38
2025-09-07 14:48:15.053201,0.0,0.0,0.0,39
2025-09-07 14:49:21.123845,0.0,0.0,0.0,40
2025-09-07 14:50:27.196654,0.0,0.0,0.0,41
2025-09-07 14:51:33.265642,0.0,0.0,0.0,42
2025-09-07 14:52:39.335289,0.0,0.0,0.0,43
2025-09-07 14:53:45.597463,0.0,0.0,0.0,44
2025-09-07 14:54:51.671812,0.0,0.0,0.0,45
2025-09-07 14:55:57.930284,0.0,0.0,0.0,46
2025-09-07 14:57:04.003239,0.0,0.0,0.0,47
2025-09-07 14:58:10.089102,0.0,0.0,0.0,48
2025-09-07 14:59:16.521847,0.0,0.0,0.0,49
2025-09-07 15:00:22.599124,0.0,0.0,0.0,50
2025-09-07 15:01:28.674068,0.0,0.0,0.0,51
2025-09-07 15:02:34.751003,0.0,0.0,0.0,52
2025-09-07 15:03:40.826757,0.0,0.0,0.0,53
2025-09-07 15:04:47.426492,0.0,0.0,0.0,54
2025-09-07 15:05:53.503963,0.0,0.0,0.0,55
2025-09-07 15:06:59.572969,0.0,0.0,0.0,56
2025-09-07 15:08:05.814874,0.0,0.0,0.0,57
2025-09-07 15:09:11.885544,0.0,0.0,0.0,58
2025-09-07 15:10:18.305301,0.0,0.0,0.0,59
2025-09-07 15:11:24.380602,0.0,0.0,0.0,60
2025-09-07 15:12:30.458215,0.0,0.0,0.0,61
2025-09-07 15:13:36.530428,0.0,0.0,0.0,62
2025-09-07 15:14:42.606591,0.0,0.0,0.0,63
2025-09-07 15:15:48.678080,0.0,0.0,0.0,64
2025-09-07 15:16:55.282514,0.0,0.0,0.0,65
2025-09-07 15:18:01.533947,0.0,0.0,0.0,66
2025-09-07 15:19:07.607064,0.0,0.0,0.0,67
2025-09-07 15:20:13.679655,0.0,0.0,0.0,68
2025-09-07 15:21:19.749439,0.0,0.0,0.0,69
2025-09-07 15:22:25.818932,0.0,0.0,0.0,70
2025-09-07 15:23:31.890398,0.0,0.0,0.0,71
2025-09-07 15:24:38.495697,0.0,0.0,0.0,72
2025-09-07 15:25:44.565410,0.0,0.0,0.0,73
2025-09-07 15:26:50.635854,0.0,0.0,0.0,74
2025-09-07 15:27:56.694865,0.0,0.0,0.0,75
2025-09-07 15:29:02.941072,0.0,0.0,0.0,76
2025-09-07 15:30:09.015245,0.0,0.0,0.0,77
2025-09-07 15:31:15.090585,0.0,0.0,0.0,78
2025-09-07 15:32:21.161757,0.0,0.0,0.0,79
2025-09-07 15:33:27.350659,0.0,0.0,0.0,80
2025-09-07 15:34:34.329365,0.0,0.0,0.0,81
2025-09-07 15:35:41.853561,0.0,0.0,0.0,82
2025-09-07 15:36:48.108137,0.0,0.0,0.0,83
2025-09-07 15:37:54.451933,0.0,0.0,0.0,84
2025-09-07 15:39:00.940925,0.0,0.0,0.0,85
2025-09-07 15:40:07.490127,0.0,0.0,0.0,86
2025-09-07 15:41:18.423794,0.0,0.0,0.0,87
2025-09-07 15:42:27.335419,0.0,0.0,0.0,88
2025-09-07 15:43:35.992899,0.0,0.0,0.0,89
2025-09-07 15:44:46.770905,0.0,0.0,0.0,90
2025-09-07 15:45:53.454639,0.0,0.0,0.0,91
2025-09-07 15:47:00.883150,0.0,0.0,0.0,92
2025-09-07 15:48:08.032221,0.0,0.0,0.0,93
2025-09-07 15:49:14.280221,0.0,0.0,0.0,94
2025-09-07 15:50:22.732802,0.0,0.0,0.0,95
2025-09-07 15:51:28.829884,0.0,0.0,0.0,96
2025-09-07 15:52:34.903425,0.0,0.0,0.0,97
2025-09-07 15:53:41.179393,0.0,0.0,0.0,98
2025-09-07 15:54:47.251183,0.0,0.0,0.0,99
2025-09-07 15:55:53.322128,0.0,0.0,0.0,100
2025-09-07 15:56:59.574315,0.0,0.0,0.0,101
2025-09-07 15:58:05.694555,0.0,0.0,0.0,102
2025-09-07 15:59:12.131989,0.0,0.0,0.0,103
2025-09-07 16:00:18.386334,0.0,0.0,0.0,104
2025-09-07 16:01:24.648857,0.0,0.0,0.0,105
2025-09-07 16:02:30.719049,0.0,0.0,0.0,106
2025-09-07 16:03:37.326964,0.0,0.0,0.0,107
2025-09-07 16:04:43.755836,0.0,0.0,0.0,108
2025-09-07 16:05:49.839655,0.0,0.0,0.0,109
2025-09-07 16:06:55.908114,0.0,0.0,0.0,110
2025-09-07 16:08:01.983865,0.0,0.0,0.0,111
2025-09-07 16:09:08.437348,0.0,0.0,0.0,112
2025-09-07 16:10:14.505050,0.0,0.0,0.0,113
2025-09-07 16:11:20.573134,0.0,0.0,0.0,114
2025-09-07 16:12:27.011896,0.0,0.0,0.0,115
2025-09-07 16:13:33.258088,0.0,0.0,0.0,116
2025-09-07 16:14:39.325390,0.0,0.0,0.0,117
2025-09-07 16:15:45.931293,0.0,0.0,0.0,118
2025-09-07 16:16:52.029401,0.0,0.0,0.0,119
2025-09-07 16:17:58.090946,0.0,0.0,0.0,120
2025-09-07 16:19:04.166689,0.0,0.0,0.0,121
2025-09-07 16:20:10.234800,0.0,0.0,0.0,122
2025-09-07 16:21:16.675140,0.0,0.0,0.0,123
2025-09-07 16:22:22.923361,0.0,0.0,0.0,124
2025-09-07 16:23:29.164357,0.0,0.0,0.0,125
2025-09-07 16:24:35.244252,0.0,0.0,0.0,126
2025-09-07 16:25:41.668356,0.0,0.0,0.0,127
2025-09-07 16:26:47.741647,0.0,0.0,0.0,128
2025-09-07 16:27:53.823180,0.0,0.0,0.0,129
2025-09-07 16:29:00.276131,0.0,0.0,0.0,130
2025-09-07 16:30:06.888678,0.0,0.0,0.0,131
2025-09-07 16:31:13.143895,0.0,0.0,0.0,132
2025-09-07 16:32:19.296595,0.0,0.0,0.0,133
2025-09-07 16:33:25.366106,0.0,0.0,0.0,134
2025-09-07 16:34:31.970549,0.0,0.0,0.0,135
2025-09-07 16:35:38.044245,0.0,0.0,0.0,136
2025-09-07 16:36:44.534285,0.0,0.0,0.0,137
2025-09-07 16:37:50.979101,0.0,0.0,0.0,138
2025-09-07 16:38:57.242818,0.0,0.0,0.0,139
2025-09-07 16:40:03.497482,0.0,0.0,0.0,140
2025-09-07 16:41:09.569947,0.0,0.0,0.0,141
2025-09-07 16:42:15.631667,0.0,0.0,0.0,142
2025-09-07 16:43:21.714284,0.0,0.0,0.0,143
2025-09-07 16:44:27.967965,0.0,0.0,0.0,144
2025-09-07 16:45:34.027504,0.0,0.0,0.0,145
2025-09-07 16:46:40.462811,0.0,0.0,0.0,146
2025-09-07 16:47:46.538333,0.0,0.0,0.0,147
2025-09-07 16:48:52.611647,0.0,0.0,0.0,148
2025-09-07 16:49:58.680675,0.0,0.0,0.0,149
2025-09-07 16:51:05.310323,0.0,0.0,0.0,150
2025-09-07 16:52:11.384149,0.0,0.0,0.0,151
2025-09-07 16:53:17.814179,0.0,0.0,0.0,152
2025-09-07 16:54:23.895458,0.0,0.0,0.0,153
2025-09-07 16:55:30.332812,0.0,0.0,0.0,154
2025-09-07 16:56:36.958094,0.0,0.0,0.0,155
2025-09-07 16:57:43.033395,0.0,0.0,0.0,156
2025-09-07 16:58:50.188088,0.0,0.0,0.0,157
