id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
17,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:47:05.049658,2025-09-04 09:47:05.049658,2025-09-04 09:47:05.049658
18,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:48:11.148321,2025-09-04 09:48:11.148321,2025-09-04 09:48:11.148321
19,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:49:17.405246,2025-09-04 09:49:17.405246,2025-09-04 09:49:17.405246
20,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:50:23.690364,2025-09-04 09:50:23.690364,2025-09-04 09:50:23.690364
21,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:51:30.432437,2025-09-04 09:51:30.432437,2025-09-04 09:51:30.432437
22,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:52:36.692394,2025-09-04 09:52:36.692394,2025-09-04 09:52:36.692394
23,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:53:42.808112,2025-09-04 09:53:42.808112,2025-09-04 09:53:42.808112
24,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:54:49.074150,2025-09-04 09:54:49.074150,2025-09-04 09:54:49.074150
25,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:55:55.339931,2025-09-04 09:55:55.339931,2025-09-04 09:55:55.339931
26,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:57:04.055992,2025-09-04 09:57:04.055992,2025-09-04 09:57:04.055992
27,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:58:10.332020,2025-09-04 09:58:10.332020,2025-09-04 09:58:10.332020
28,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 09:59:16.781795,2025-09-04 09:59:16.781795,2025-09-04 09:59:16.781795
29,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:00:22.864220,2025-09-04 10:00:22.864220,2025-09-04 10:00:22.864220
30,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:01:28.950516,2025-09-04 10:01:28.950516,2025-09-04 10:01:28.950516
31,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:02:35.039042,2025-09-04 10:02:35.039042,2025-09-04 10:02:35.039042
32,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:03:41.301661,2025-09-04 10:03:41.301661,2025-09-04 10:03:41.301661
33,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:04:47.567223,2025-09-04 10:04:47.567223,2025-09-04 10:04:47.567223
34,UNKNOWN,0.0,21356.86,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:05:54.199066,2025-09-04 10:05:54.199066,2025-09-04 10:05:54.199066
35,UNKNOWN,0.0,21386.49,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:07:00.285406,2025-09-04 10:07:00.285406,2025-09-04 10:07:00.285406
36,UNKNOWN,0.0,21399.62,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:08:06.364615,2025-09-04 10:08:06.364615,2025-09-04 10:08:06.364615
37,UNKNOWN,0.0,21399.62,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:09:12.627679,2025-09-04 10:09:12.627679,2025-09-04 10:09:12.627679
38,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:10:18.725096,2025-09-04 10:10:18.725096,2025-09-04 10:10:18.725096
39,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:11:24.814247,2025-09-04 10:11:24.814247,2025-09-04 10:11:24.814247
40,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:12:30.916903,2025-09-04 10:12:30.916903,2025-09-04 10:12:30.916903
41,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:13:37.357746,2025-09-04 10:13:37.357746,2025-09-04 10:13:37.357746
42,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:14:43.441403,2025-09-04 10:14:43.441403,2025-09-04 10:14:43.441403
43,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:15:49.704589,2025-09-04 10:15:49.704589,2025-09-04 10:15:49.704589
44,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:16:55.984909,2025-09-04 10:16:55.984909,2025-09-04 10:16:55.984909
45,UNKNOWN,0.0,21404.05,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:18:02.074126,2025-09-04 10:18:02.074126,2025-09-04 10:18:02.074126
46,UNKNOWN,0.0,21842.75,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:19:08.165938,2025-09-04 10:19:08.165938,2025-09-04 10:19:08.165938
47,UNKNOWN,0.0,21842.75,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:20:14.290887,2025-09-04 10:20:14.290887,2025-09-04 10:20:14.290887
48,UNKNOWN,0.0,21846.08,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:21:20.553868,2025-09-04 10:21:20.553868,2025-09-04 10:21:20.553868
49,UNKNOWN,0.0,21846.08,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:22:27.190761,2025-09-04 10:22:27.190761,2025-09-04 10:22:27.190761
50,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:23:33.293543,2025-09-04 10:23:33.293543,2025-09-04 10:23:33.293543
51,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:24:39.377817,2025-09-04 10:24:39.377817,2025-09-04 10:24:39.377817
52,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:25:45.471637,2025-09-04 10:25:45.471637,2025-09-04 10:25:45.471637
53,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:26:51.545183,2025-09-04 10:26:51.545183,2025-09-04 10:26:51.545183
54,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:27:57.997414,2025-09-04 10:27:57.997414,2025-09-04 10:27:57.997414
55,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:29:04.105502,2025-09-04 10:29:04.105502,2025-09-04 10:29:04.105502
56,UNKNOWN,0.0,21889.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:30:10.376219,2025-09-04 10:30:10.376219,2025-09-04 10:30:10.376219
57,UNKNOWN,0.0,22119.37,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:31:16.465142,2025-09-04 10:31:16.465142,2025-09-04 10:31:16.465142
58,UNKNOWN,0.0,22119.37,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:32:23.093104,2025-09-04 10:32:23.093104,2025-09-04 10:32:23.093104
59,UNKNOWN,0.0,22119.37,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:33:29.175592,2025-09-04 10:33:29.175592,2025-09-04 10:33:29.175592
60,UNKNOWN,0.0,22119.37,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 10:34:35.252099,2025-09-04 10:34:35.252099,2025-09-04 10:34:35.252099
61,UNKNOWN,0.0,22049.78,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 11:33:08.163624,2025-09-04 11:33:08.163624,2025-09-04 11:33:08.163624
62,UNKNOWN,0.0,22163.66,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 11:34:14.781443,2025-09-04 11:34:14.781443,2025-09-04 11:34:14.781443
63,UNKNOWN,0.0,22400.28,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:15:13.975606,2025-09-04 12:15:13.975606,2025-09-04 12:15:13.975606
64,UNKNOWN,0.0,22523.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:16:20.319272,2025-09-04 12:16:20.319272,2025-09-04 12:16:20.319272
65,UNKNOWN,0.0,22523.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:17:26.693667,2025-09-04 12:17:26.693667,2025-09-04 12:17:26.693667
66,UNKNOWN,0.0,22523.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:18:32.842853,2025-09-04 12:18:32.842853,2025-09-04 12:18:32.842853
67,UNKNOWN,0.0,22478.48,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:19:39.152557,2025-09-04 12:19:39.152557,2025-09-04 12:19:39.152557
68,UNKNOWN,0.0,254.45,0.02647031,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:19:40.424933,2025-09-04 12:19:40.424933,2025-09-04 12:19:40.424933
69,UNKNOWN,0.0,22981.39,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:20:45.819765,2025-09-04 12:20:45.819765,2025-09-04 12:20:45.819765
70,UNKNOWN,0.0,279.29,0.02647031,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:20:47.101551,2025-09-04 12:20:47.101551,2025-09-04 12:20:47.101551
71,UNKNOWN,0.0,22981.39,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:21:52.345224,2025-09-04 12:21:52.345224,2025-09-04 12:21:52.345224
72,UNKNOWN,0.0,23487.87,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:22:58.501032,2025-09-04 12:22:58.501032,2025-09-04 12:22:58.501032
73,UNKNOWN,0.0,23933.29,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:24:05.316390,2025-09-04 12:24:05.316390,2025-09-04 12:24:05.316390
74,UNKNOWN,0.0,24130.45,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:25:11.867087,2025-09-04 12:25:11.867087,2025-09-04 12:25:11.867087
75,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:26:18.003386,2025-09-04 12:26:18.003386,2025-09-04 12:26:18.003386
76,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:27:24.934284,2025-09-04 12:27:24.934284,2025-09-04 12:27:24.934284
77,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:28:31.053849,2025-09-04 12:28:31.053849,2025-09-04 12:28:31.053849
78,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:29:37.183866,2025-09-04 12:29:37.183866,2025-09-04 12:29:37.183866
79,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:30:43.893396,2025-09-04 12:30:43.893396,2025-09-04 12:30:43.893396
80,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:31:50.032817,2025-09-04 12:31:50.032817,2025-09-04 12:31:50.032817
81,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:32:56.156304,2025-09-04 12:32:56.156304,2025-09-04 12:32:56.156304
82,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:34:02.252955,2025-09-04 12:34:02.252955,2025-09-04 12:34:02.252955
83,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:35:08.548207,2025-09-04 12:35:08.548207,2025-09-04 12:35:08.548207
84,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:36:14.680542,2025-09-04 12:36:14.680542,2025-09-04 12:36:14.680542
85,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:37:20.786963,2025-09-04 12:37:20.786963,2025-09-04 12:37:20.786963
86,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:38:26.948678,2025-09-04 12:38:26.948678,2025-09-04 12:38:26.948678
87,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:39:33.450056,2025-09-04 12:39:33.450056,2025-09-04 12:39:33.450056
88,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:40:40.382666,2025-09-04 12:40:40.382666,2025-09-04 12:40:40.382666
89,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:41:46.545545,2025-09-04 12:41:46.545545,2025-09-04 12:41:46.545545
90,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:42:52.682918,2025-09-04 12:42:52.682918,2025-09-04 12:42:52.682918
91,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:43:59.925359,2025-09-04 12:43:59.925359,2025-09-04 12:43:59.925359
92,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:45:06.571736,2025-09-04 12:45:06.571736,2025-09-04 12:45:06.571736
93,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:46:13.280909,2025-09-04 12:46:13.280909,2025-09-04 12:46:13.280909
94,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:47:20.552529,2025-09-04 12:47:20.552529,2025-09-04 12:47:20.552529
95,UNKNOWN,0.0,23497.25,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:48:27.212448,2025-09-04 12:48:27.212448,2025-09-04 12:48:27.212448
96,UNKNOWN,0.0,24298.92,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:49:33.476156,2025-09-04 12:49:33.476156,2025-09-04 12:49:33.476156
97,UNKNOWN,0.0,24672.11,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:50:40.178785,2025-09-04 12:50:40.178785,2025-09-04 12:50:40.178785
98,UNKNOWN,0.0,25045.51,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:51:46.477731,2025-09-04 12:51:46.477731,2025-09-04 12:51:46.477731
99,UNKNOWN,0.0,25045.51,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:52:52.757742,2025-09-04 12:52:52.757742,2025-09-04 12:52:52.757742
100,UNKNOWN,0.0,25045.51,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:53:58.878443,2025-09-04 12:53:58.878443,2025-09-04 12:53:58.878443
101,UNKNOWN,0.0,25556.99,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:55:04.975917,2025-09-04 12:55:04.975917,2025-09-04 12:55:04.975917
102,UNKNOWN,0.0,25556.99,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:56:11.254453,2025-09-04 12:56:11.254453,2025-09-04 12:56:11.254453
103,UNKNOWN,0.0,25556.99,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:57:17.355662,2025-09-04 12:57:17.355662,2025-09-04 12:57:17.355662
104,UNKNOWN,0.0,25556.99,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:58:24.000599,2025-09-04 12:58:24.000599,2025-09-04 12:58:24.000599
105,UNKNOWN,0.0,25556.99,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 12:59:30.844612,2025-09-04 12:59:30.844612,2025-09-04 12:59:30.844612
106,UNKNOWN,0.0,25735.43,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:00:37.302763,2025-09-04 13:00:37.302763,2025-09-04 13:00:37.302763
107,UNKNOWN,0.0,25735.43,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:01:43.979852,2025-09-04 13:01:43.979852,2025-09-04 13:01:43.979852
108,UNKNOWN,0.0,25735.43,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:02:50.110866,2025-09-04 13:02:50.110866,2025-09-04 13:02:50.110866
109,UNKNOWN,0.0,25915.11,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:03:56.409768,2025-09-04 13:03:56.409768,2025-09-04 13:03:56.409768
110,UNKNOWN,0.0,25661.58,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:05:03.126872,2025-09-04 13:05:03.126872,2025-09-04 13:05:03.126872
111,UNKNOWN,0.0,26569.69,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:06:09.254467,2025-09-04 13:06:09.254467,2025-09-04 13:06:09.254467
112,UNKNOWN,0.0,28069.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:07:15.362775,2025-09-04 13:07:15.362775,2025-09-04 13:07:15.362775
113,UNKNOWN,0.0,28069.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:08:21.472653,2025-09-04 13:08:21.472653,2025-09-04 13:08:21.472653
114,UNKNOWN,0.0,28069.53,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:09:27.754358,2025-09-04 13:09:27.754358,2025-09-04 13:09:27.754358
115,UNKNOWN,0.0,28265.52,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:10:33.865938,2025-09-04 13:10:33.865938,2025-09-04 13:10:33.865938
116,UNKNOWN,0.0,28265.52,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:11:39.995915,2025-09-04 13:11:39.995915,2025-09-04 13:11:39.995915
117,UNKNOWN,0.0,28265.52,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:12:46.099756,2025-09-04 13:12:46.099756,2025-09-04 13:12:46.099756
118,UNKNOWN,0.0,28265.52,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:13:52.432387,2025-09-04 13:13:52.432387,2025-09-04 13:13:52.432387
119,UNKNOWN,0.0,28265.52,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:14:58.756806,2025-09-04 13:14:58.756806,2025-09-04 13:14:58.756806
120,UNKNOWN,0.0,30430.93,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:16:04.861883,2025-09-04 13:16:04.861883,2025-09-04 13:16:04.861883
121,UNKNOWN,0.0,30430.93,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:17:11.149015,2025-09-04 13:17:11.149015,2025-09-04 13:17:11.149015
122,UNKNOWN,0.0,30430.93,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:18:17.775112,2025-09-04 13:18:17.775112,2025-09-04 13:18:17.775112
123,UNKNOWN,0.0,30430.93,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:19:24.813204,2025-09-04 13:19:24.813204,2025-09-04 13:19:24.813204
124,UNKNOWN,0.0,31150.74,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:20:30.948015,2025-09-04 13:20:30.948015,2025-09-04 13:20:30.948015
125,UNKNOWN,0.0,31150.74,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:21:37.600796,2025-09-04 13:21:37.600796,2025-09-04 13:21:37.600796
126,UNKNOWN,0.0,31150.74,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:22:43.689471,2025-09-04 13:22:43.689471,2025-09-04 13:22:43.689471
127,UNKNOWN,0.0,31150.74,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:23:50.562102,2025-09-04 13:23:50.562102,2025-09-04 13:23:50.562102
128,UNKNOWN,0.0,31150.74,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:24:57.061584,2025-09-04 13:24:57.061584,2025-09-04 13:24:57.061584
129,UNKNOWN,0.0,34003.55,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:26:03.152954,2025-09-04 13:26:03.152954,2025-09-04 13:26:03.152954
130,UNKNOWN,0.0,34003.55,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:27:09.284459,2025-09-04 13:27:09.284459,2025-09-04 13:27:09.284459
131,UNKNOWN,0.0,34003.55,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:28:15.396790,2025-09-04 13:28:15.396790,2025-09-04 13:28:15.396790
132,UNKNOWN,0.0,36943.2,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:29:21.524559,2025-09-04 13:29:21.524559,2025-09-04 13:29:21.524559
133,UNKNOWN,0.0,37778.97,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:30:27.835570,2025-09-04 13:30:27.835570,2025-09-04 13:30:27.835570
134,UNKNOWN,0.0,37778.97,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:31:33.938909,2025-09-04 13:31:33.938909,2025-09-04 13:31:33.938909
135,UNKNOWN,0.0,37778.97,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:32:40.062639,2025-09-04 13:32:40.062639,2025-09-04 13:32:40.062639
136,UNKNOWN,0.0,38362.67,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:33:46.344258,2025-09-04 13:33:46.344258,2025-09-04 13:33:46.344258
137,UNKNOWN,0.0,38362.67,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 13:34:52.459577,2025-09-04 13:34:52.459577,2025-09-04 13:34:52.459577
