id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:19:56.590288,2025-09-04 17:19:56.590288,2025-09-04 17:19:56.590288
2,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:19:59.330560,2025-09-04 17:19:59.330560,2025-09-04 17:19:59.330560
3,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:21:02.943117,2025-09-04 17:21:02.943117,2025-09-04 17:21:02.943117
4,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:21:05.520987,2025-09-04 17:21:05.520987,2025-09-04 17:21:05.520987
5,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:22:09.170436,2025-09-04 17:22:09.170436,2025-09-04 17:22:09.170436
6,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:22:11.757673,2025-09-04 17:22:11.757673,2025-09-04 17:22:11.757673
7,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:23:15.364815,2025-09-04 17:23:15.364815,2025-09-04 17:23:15.364815
8,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:23:17.928123,2025-09-04 17:23:17.928123,2025-09-04 17:23:17.928123
9,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:24:21.532266,2025-09-04 17:24:21.532266,2025-09-04 17:24:21.532266
10,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:24:24.106376,2025-09-04 17:24:24.106376,2025-09-04 17:24:24.106376
11,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:25:27.704828,2025-09-04 17:25:27.704828,2025-09-04 17:25:27.704828
12,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:25:30.293136,2025-09-04 17:25:30.293136,2025-09-04 17:25:30.293136
13,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:26:33.904355,2025-09-04 17:26:33.904355,2025-09-04 17:26:33.904355
14,UNKNOWN,0.0,175390.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:26:36.479320,2025-09-04 17:26:36.479320,2025-09-04 17:26:36.479320
15,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:27:40.068827,2025-09-04 17:27:40.068827,2025-09-04 17:27:40.068827
16,UNKNOWN,0.0,175430.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:27:42.672596,2025-09-04 17:27:42.672596,2025-09-04 17:27:42.672596
17,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:28:46.342518,2025-09-04 17:28:46.342518,2025-09-04 17:28:46.342518
18,UNKNOWN,0.0,175350.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:28:48.917899,2025-09-04 17:28:48.917899,2025-09-04 17:28:48.917899
19,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:29:52.495068,2025-09-04 17:29:52.495068,2025-09-04 17:29:52.495068
20,UNKNOWN,0.0,175350.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:29:55.054143,2025-09-04 17:29:55.054143,2025-09-04 17:29:55.054143
21,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:30:58.618119,2025-09-04 17:30:58.618119,2025-09-04 17:30:58.618119
22,UNKNOWN,0.0,175340.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:31:01.178451,2025-09-04 17:31:01.178451,2025-09-04 17:31:01.178451
23,UNKNOWN,0.0,55377.82,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:32:04.755400,2025-09-04 17:32:04.755400,2025-09-04 17:32:04.755400
24,UNKNOWN,0.0,175340.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:32:07.318430,2025-09-04 17:32:07.318430,2025-09-04 17:32:07.318430
25,UNKNOWN,0.0,56485.37,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:33:10.892395,2025-09-04 17:33:10.892395,2025-09-04 17:33:10.892395
26,UNKNOWN,0.0,175340.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:33:13.467344,2025-09-04 17:33:13.467344,2025-09-04 17:33:13.467344
27,UNKNOWN,0.0,55391.21,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:34:17.058695,2025-09-04 17:34:17.058695,2025-09-04 17:34:17.058695
28,UNKNOWN,0.0,175440.0,0.001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-04 17:34:19.618091,2025-09-04 17:34:19.618091,2025-09-04 17:34:19.618091
