id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,2.9344,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:22:17.630751,2025-09-14 14:22:17.630751,2025-09-14 14:22:17.630751
2,UNKNOWN,0.0,2.8736,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:23:23.722446,2025-09-14 14:23:23.722446,2025-09-14 14:23:23.722446
3,UNKNOWN,0.0,2.7051,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:24:29.824301,2025-09-14 14:24:29.824301,2025-09-14 14:24:29.824301
4,UNKNOWN,0.0,2.6238,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:25:35.903253,2025-09-14 14:25:35.903253,2025-09-14 14:25:35.903253
5,UNKNOWN,0.0,2.5399,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:26:41.989500,2025-09-14 14:26:41.989500,2025-09-14 14:26:41.989500
6,UNKNOWN,0.0,2.458,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:27:48.095277,2025-09-14 14:27:48.095277,2025-09-14 14:27:48.095277
7,UNKNOWN,0.0,2.3587,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:28:54.197213,2025-09-14 14:28:54.197213,2025-09-14 14:28:54.197213
8,UNKNOWN,0.0,2.335,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:30:00.429845,2025-09-14 14:30:00.429845,2025-09-14 14:30:00.429845
9,UNKNOWN,0.0,2.32,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:31:06.542749,2025-09-14 14:31:06.542749,2025-09-14 14:31:06.542749
10,UNKNOWN,0.0,2.3,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:32:12.623922,2025-09-14 14:32:12.623922,2025-09-14 14:32:12.623922
11,UNKNOWN,0.0,2.2867,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:33:18.714237,2025-09-14 14:33:18.714237,2025-09-14 14:33:18.714237
12,UNKNOWN,0.0,2.275,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:34:24.955879,2025-09-14 14:34:24.955879,2025-09-14 14:34:24.955879
13,UNKNOWN,0.0,2.255,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:35:31.041740,2025-09-14 14:35:31.041740,2025-09-14 14:35:31.041740
14,UNKNOWN,0.0,2.25,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:36:37.138923,2025-09-14 14:36:37.138923,2025-09-14 14:36:37.138923
15,UNKNOWN,0.0,2.275,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:37:43.227026,2025-09-14 14:37:43.227026,2025-09-14 14:37:43.227026
16,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:38:49.315567,2025-09-14 14:38:49.315567,2025-09-14 14:38:49.315567
17,UNKNOWN,0.0,2.205,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:39:55.398497,2025-09-14 14:39:55.398497,2025-09-14 14:39:55.398497
18,UNKNOWN,0.0,2.225,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:41:01.469123,2025-09-14 14:41:01.469123,2025-09-14 14:41:01.469123
19,UNKNOWN,0.0,2.24,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:42:07.698782,2025-09-14 14:42:07.698782,2025-09-14 14:42:07.698782
20,UNKNOWN,0.0,2.215,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:43:13.775238,2025-09-14 14:43:13.775238,2025-09-14 14:43:13.775238
21,UNKNOWN,0.0,2.2258,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:44:19.854136,2025-09-14 14:44:19.854136,2025-09-14 14:44:19.854136
22,UNKNOWN,0.0,2.22,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:45:25.933467,2025-09-14 14:45:25.933467,2025-09-14 14:45:25.933467
23,UNKNOWN,0.0,2.215,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:46:32.006559,2025-09-14 14:46:32.006559,2025-09-14 14:46:32.006559
24,UNKNOWN,0.0,2.225,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:47:38.079418,2025-09-14 14:47:38.079418,2025-09-14 14:47:38.079418
25,UNKNOWN,0.0,2.2392,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:48:44.162525,2025-09-14 14:48:44.162525,2025-09-14 14:48:44.162525
26,UNKNOWN,0.0,2.23,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:49:50.245775,2025-09-14 14:49:50.245775,2025-09-14 14:49:50.245775
27,UNKNOWN,0.0,2.205,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:50:56.323179,2025-09-14 14:50:56.323179,2025-09-14 14:50:56.323179
28,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:52:02.864953,2025-09-14 14:52:02.864953,2025-09-14 14:52:02.864953
29,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:53:09.088702,2025-09-14 14:53:09.088702,2025-09-14 14:53:09.088702
30,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:54:15.323521,2025-09-14 14:54:15.323521,2025-09-14 14:54:15.323521
31,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:55:21.573826,2025-09-14 14:55:21.573826,2025-09-14 14:55:21.573826
32,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:56:27.646502,2025-09-14 14:56:27.646502,2025-09-14 14:56:27.646502
33,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:57:33.731522,2025-09-14 14:57:33.731522,2025-09-14 14:57:33.731522
34,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:58:40.112859,2025-09-14 14:58:40.112859,2025-09-14 14:58:40.112859
35,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 14:59:46.206597,2025-09-14 14:59:46.206597,2025-09-14 14:59:46.206597
36,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:00:52.288053,2025-09-14 15:00:52.288053,2025-09-14 15:00:52.288053
37,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:01:58.369210,2025-09-14 15:01:58.369210,2025-09-14 15:01:58.369210
38,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:03:04.447170,2025-09-14 15:03:04.447170,2025-09-14 15:03:04.447170
39,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:04:10.699092,2025-09-14 15:04:10.699092,2025-09-14 15:04:10.699092
40,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:05:17.096696,2025-09-14 15:05:17.096696,2025-09-14 15:05:17.096696
41,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:06:23.330660,2025-09-14 15:06:23.330660,2025-09-14 15:06:23.330660
42,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:07:29.428550,2025-09-14 15:07:29.428550,2025-09-14 15:07:29.428550
43,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:08:35.508704,2025-09-14 15:08:35.508704,2025-09-14 15:08:35.508704
44,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:09:41.580696,2025-09-14 15:09:41.580696,2025-09-14 15:09:41.580696
45,UNKNOWN,0.0,2.147,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:10:48.124028,2025-09-14 15:10:48.124028,2025-09-14 15:10:48.124028
46,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:11:54.198272,2025-09-14 15:11:54.198272,2025-09-14 15:11:54.198272
47,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:13:00.282960,2025-09-14 15:13:00.282960,2025-09-14 15:13:00.282960
48,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:14:06.360589,2025-09-14 15:14:06.360589,2025-09-14 15:14:06.360589
49,UNKNOWN,0.0,2.1926,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:15:12.439787,2025-09-14 15:15:12.439787,2025-09-14 15:15:12.439787
50,UNKNOWN,0.0,2.25,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:16:18.523117,2025-09-14 15:16:18.523117,2025-09-14 15:16:18.523117
51,UNKNOWN,0.0,2.305,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:17:24.600097,2025-09-14 15:17:24.600097,2025-09-14 15:17:24.600097
52,UNKNOWN,0.0,2.305,1.71531936,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-14 15:18:30.649314,2025-09-14 15:18:30.649314,2025-09-14 15:18:30.649314
