id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,204.97,0.32288049,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 01:44:39.836585,2025-09-01 01:44:39.836585,2025-09-01 01:44:39.836585
2,UNKNOWN,0.0,205.05,0.32288049,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 01:45:16.080749,2025-09-01 01:45:16.080749,2025-09-01 01:45:16.080749
3,UNKNOWN,0.0,205.05,0.32288049,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 01:45:52.188419,2025-09-01 01:45:52.188419,2025-09-01 01:45:52.188419
4,UNKNOWN,0.0,205.05,0.32288049,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 01:46:28.422788,2025-09-01 01:46:28.422788,2025-09-01 01:46:28.422788
5,UNKNOWN,0.0,205.05,0.32288049,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 01:47:04.491618,2025-09-01 01:47:04.491618,2025-09-01 01:47:04.491618
6,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:32:13.459751,2025-09-01 02:32:13.459751,2025-09-01 02:32:13.459751
7,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:32:49.534301,2025-09-01 02:32:49.534301,2025-09-01 02:32:49.534301
8,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:33:25.621172,2025-09-01 02:33:25.621172,2025-09-01 02:33:25.621172
9,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:34:01.703821,2025-09-01 02:34:01.703821,2025-09-01 02:34:01.703821
10,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:34:37.776027,2025-09-01 02:34:37.776027,2025-09-01 02:34:37.776027
11,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:35:13.851386,2025-09-01 02:35:13.851386,2025-09-01 02:35:13.851386
12,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:35:49.926879,2025-09-01 02:35:49.926879,2025-09-01 02:35:49.926879
13,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:36:25.996555,2025-09-01 02:36:25.996555,2025-09-01 02:36:25.996555
14,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:37:02.068160,2025-09-01 02:37:02.068160,2025-09-01 02:37:02.068160
15,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:37:38.151599,2025-09-01 02:37:38.151599,2025-09-01 02:37:38.151599
16,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:38:14.233018,2025-09-01 02:38:14.233018,2025-09-01 02:38:14.233018
17,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:38:50.459656,2025-09-01 02:38:50.459656,2025-09-01 02:38:50.459656
18,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:39:26.534169,2025-09-01 02:39:26.534169,2025-09-01 02:39:26.534169
19,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:40:02.603848,2025-09-01 02:40:02.603848,2025-09-01 02:40:02.603848
20,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:40:38.686439,2025-09-01 02:40:38.686439,2025-09-01 02:40:38.686439
21,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:41:14.769250,2025-09-01 02:41:14.769250,2025-09-01 02:41:14.769250
22,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:41:50.850329,2025-09-01 02:41:50.850329,2025-09-01 02:41:50.850329
23,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:42:27.080154,2025-09-01 02:42:27.080154,2025-09-01 02:42:27.080154
24,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:43:03.148555,2025-09-01 02:43:03.148555,2025-09-01 02:43:03.148555
25,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:43:39.214107,2025-09-01 02:43:39.214107,2025-09-01 02:43:39.214107
26,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:44:15.285988,2025-09-01 02:44:15.285988,2025-09-01 02:44:15.285988
27,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:44:51.513320,2025-09-01 02:44:51.513320,2025-09-01 02:44:51.513320
28,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:45:27.578677,2025-09-01 02:45:27.578677,2025-09-01 02:45:27.578677
29,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:46:03.655294,2025-09-01 02:46:03.655294,2025-09-01 02:46:03.655294
30,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:46:39.740078,2025-09-01 02:46:39.740078,2025-09-01 02:46:39.740078
31,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:47:15.816281,2025-09-01 02:47:15.816281,2025-09-01 02:47:15.816281
32,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:47:51.879919,2025-09-01 02:47:51.879919,2025-09-01 02:47:51.879919
33,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:48:27.956878,2025-09-01 02:48:27.956878,2025-09-01 02:48:27.956878
34,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:49:04.027867,2025-09-01 02:49:04.027867,2025-09-01 02:49:04.027867
35,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:49:40.134809,2025-09-01 02:49:40.134809,2025-09-01 02:49:40.134809
36,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:50:16.205903,2025-09-01 02:50:16.205903,2025-09-01 02:50:16.205903
37,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:50:52.288613,2025-09-01 02:50:52.288613,2025-09-01 02:50:52.288613
38,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:51:28.359301,2025-09-01 02:51:28.359301,2025-09-01 02:51:28.359301
39,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:52:04.429104,2025-09-01 02:52:04.429104,2025-09-01 02:52:04.429104
40,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:52:40.548333,2025-09-01 02:52:40.548333,2025-09-01 02:52:40.548333
41,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:53:16.646833,2025-09-01 02:53:16.646833,2025-09-01 02:53:16.646833
42,UNKNOWN,0.0,0.21697,322.06119163,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 02:53:52.718896,2025-09-01 02:53:52.718896,2025-09-01 02:53:52.718896
