timestamp,balance,pnl,cumulative_pnl,trade_id
2025-09-08 14:52:32.458749,0.0,0.0,0.0,1
2025-09-08 14:53:38.722111,0.0,0.0,0.0,2
2025-09-08 14:54:44.780213,0.0,0.0,0.0,3
2025-09-08 14:55:51.525127,0.0,0.0,0.0,4
2025-09-08 14:56:57.538935,0.0,0.0,0.0,5
2025-09-08 14:58:03.547293,0.0,0.0,0.0,6
2025-09-08 14:59:10.983865,0.0,0.0,0.0,7
2025-09-08 15:00:16.983717,0.0,0.0,0.0,8
2025-09-08 15:01:23.131461,0.0,0.0,0.0,9
2025-09-08 15:02:29.324439,0.0,0.0,0.0,10
2025-09-08 15:03:36.023645,0.0,0.0,0.0,11
2025-09-08 15:04:42.046019,0.0,0.0,0.0,12
2025-09-08 15:05:48.050737,0.0,0.0,0.0,13
2025-09-08 15:06:54.056685,0.0,0.0,0.0,14
2025-09-08 15:08:01.868642,0.0,0.0,0.0,15
2025-09-08 15:09:08.386871,0.0,0.0,0.0,16
2025-09-08 15:10:14.579480,0.0,0.0,0.0,17
2025-09-08 15:11:20.588307,0.0,0.0,0.0,18
2025-09-08 15:12:27.138292,0.0,0.0,0.0,19
2025-09-08 15:13:33.157384,0.0,0.0,0.0,20
2025-09-08 15:14:40.078192,0.0,0.0,0.0,21
2025-09-08 15:15:48.500887,0.0,0.0,0.0,22
2025-09-08 15:16:54.848265,0.0,0.0,0.0,23
2025-09-08 15:18:00.881430,0.0,0.0,0.0,24
2025-09-08 15:19:07.091918,0.0,0.0,0.0,25
2025-09-08 15:20:13.102745,0.0,0.0,0.0,26
2025-09-08 15:21:19.663232,0.0,0.0,0.0,27
2025-09-08 15:22:27.111749,0.0,0.0,0.0,28
2025-09-08 15:23:34.321198,0.0,0.0,0.0,29
2025-09-08 15:24:40.330897,0.0,0.0,0.0,30
2025-09-08 15:25:46.826733,0.0,0.0,0.0,31
2025-09-08 15:26:53.372813,0.0,0.0,0.0,32
2025-09-08 15:27:59.472149,0.0,0.0,0.0,33
2025-09-08 15:29:06.039258,0.0,0.0,0.0,34
2025-09-08 15:30:12.052338,0.0,0.0,0.0,35
2025-09-08 15:31:18.071347,0.0,0.0,0.0,36
2025-09-08 15:32:24.093351,0.0,0.0,0.0,37
2025-09-08 15:33:30.291602,0.0,0.0,0.0,38
2025-09-08 15:34:36.869148,0.0,0.0,0.0,39
2025-09-08 15:35:43.233297,0.0,0.0,0.0,40
2025-09-08 15:36:49.800674,0.0,0.0,0.0,41
2025-09-08 15:37:56.190501,0.0,0.0,0.0,42
2025-09-08 15:39:02.798577,0.0,0.0,0.0,43
2025-09-08 15:40:09.911570,0.0,0.0,0.0,44
2025-09-08 15:41:15.962085,0.0,0.0,0.0,45
2025-09-08 15:42:22.011062,0.0,0.0,0.0,46
2025-09-08 15:43:28.213046,0.0,0.0,0.0,47
2025-09-08 15:44:34.276490,0.0,0.0,0.0,48
2025-09-08 15:45:40.480781,0.0,0.0,0.0,49
2025-09-08 15:46:46.702026,0.0,0.0,0.0,50
2025-09-08 15:47:53.027851,0.0,0.0,0.0,51
2025-09-08 15:48:59.342724,0.0,0.0,0.0,52
2025-09-08 15:53:26.480872,0.0,0.0,0.0,53
2025-09-08 15:54:34.295028,0.0,0.0,0.0,54
2025-09-08 15:57:54.258984,0.0,0.0,0.0,55
