timestamp,balance,pnl,cumulative_pnl,trade_id
2025-09-06 18:57:30.374632,0.0,0.0,0.0,1
2025-09-06 18:59:42.544519,0.0,0.0,0.0,2
2025-09-06 19:00:48.630409,0.0,0.0,0.0,3
2025-09-06 19:01:54.685885,0.0,0.0,0.0,4
2025-09-06 19:03:00.740903,0.0,0.0,0.0,5
2025-09-06 19:04:06.937818,0.0,0.0,0.0,6
2025-09-06 19:05:13.148026,0.0,0.0,0.0,7
2025-09-06 19:06:19.196425,0.0,0.0,0.0,8
2025-09-06 19:07:25.252669,0.0,0.0,0.0,9
2025-09-06 19:08:31.299274,0.0,0.0,0.0,10
2025-09-06 19:09:37.507514,0.0,0.0,0.0,11
2025-09-06 19:10:43.564081,0.0,0.0,0.0,12
2025-09-06 19:11:49.617273,0.0,0.0,0.0,13
2025-09-06 19:12:55.671733,0.0,0.0,0.0,14
2025-09-06 19:14:01.723829,0.0,0.0,0.0,15
2025-09-06 19:15:07.767676,0.0,0.0,0.0,16
2025-09-06 19:16:13.813815,0.0,0.0,0.0,17
2025-09-06 19:17:19.881294,0.0,0.0,0.0,18
2025-09-06 19:18:25.939724,0.0,0.0,0.0,19
2025-09-06 19:19:32.145752,0.0,0.0,0.0,20
2025-09-06 19:20:38.183724,0.0,0.0,0.0,21
2025-09-06 19:21:44.233000,0.0,0.0,0.0,22
2025-09-06 19:22:50.278214,0.0,0.0,0.0,23
2025-09-06 19:23:56.321483,0.0,0.0,0.0,24
2025-09-06 19:25:02.368106,0.0,0.0,0.0,25
2025-09-06 19:26:08.414716,0.0,0.0,0.0,26
2025-09-06 19:27:14.462238,0.0,0.0,0.0,27
2025-09-06 19:28:20.507335,0.0,0.0,0.0,28
2025-09-06 19:29:26.573256,0.0,0.0,0.0,29
2025-09-06 19:30:32.629341,0.0,0.0,0.0,30
2025-09-06 19:31:38.697601,0.0,0.0,0.0,31
2025-09-06 19:32:44.830578,0.0,0.0,0.0,32
2025-09-06 19:33:50.885249,0.0,0.0,0.0,33
2025-09-06 19:34:56.929241,0.0,0.0,0.0,34
2025-09-06 19:36:03.053251,0.0,0.0,0.0,35
2025-09-06 19:37:09.104368,0.0,0.0,0.0,36
2025-09-06 19:38:15.154381,0.0,0.0,0.0,37
2025-09-06 19:39:21.206936,0.0,0.0,0.0,38
2025-09-06 21:30:35.357579,0.0,0.0,0.0,39
2025-09-06 21:34:59.606091,0.0,0.0,0.0,40
2025-09-06 21:36:05.656297,0.0,0.0,0.0,41
2025-09-06 21:37:11.714688,0.0,0.0,0.0,42
2025-09-06 21:38:17.841060,0.0,0.0,0.0,43
