id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,4628.71,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:51:44.040675,2025-09-01 17:51:44.040675,2025-09-01 17:51:44.040675
2,UNKNOWN,0.0,4657.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:52:16.309548,2025-09-01 17:52:16.309548,2025-09-01 17:52:16.309548
3,UNKNOWN,0.0,4698.52,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:52:48.607716,2025-09-01 17:52:48.607716,2025-09-01 17:52:48.607716
4,UNKNOWN,0.0,4739.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:53:20.879205,2025-09-01 17:53:20.879205,2025-09-01 17:53:20.879205
5,UNKNOWN,0.0,4774.77,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:53:53.151608,2025-09-01 17:53:53.151608,2025-09-01 17:53:53.151608
6,UNKNOWN,0.0,4815.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:54:25.452382,2025-09-01 17:54:25.452382,2025-09-01 17:54:25.452382
7,UNKNOWN,0.0,4859.1,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:54:57.720054,2025-09-01 17:54:57.720054,2025-09-01 17:54:57.720054
8,UNKNOWN,0.0,4896.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:55:29.988402,2025-09-01 17:55:29.988402,2025-09-01 17:55:29.988402
9,UNKNOWN,0.0,4937.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:56:02.258368,2025-09-01 17:56:02.258368,2025-09-01 17:56:02.258368
10,UNKNOWN,0.0,4966.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:56:34.531090,2025-09-01 17:56:34.531090,2025-09-01 17:56:34.531090
11,UNKNOWN,0.0,4995.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:57:07.275150,2025-09-01 17:57:07.275150,2025-09-01 17:57:07.275150
12,UNKNOWN,0.0,4990.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:57:39.543439,2025-09-01 17:57:39.543439,2025-09-01 17:57:39.543439
13,UNKNOWN,0.0,4990.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:58:11.811688,2025-09-01 17:58:11.811688,2025-09-01 17:58:11.811688
14,UNKNOWN,0.0,4984.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:58:44.082218,2025-09-01 17:58:44.082218,2025-09-01 17:58:44.082218
15,UNKNOWN,0.0,4984.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:59:16.350095,2025-09-01 17:59:16.350095,2025-09-01 17:59:16.350095
16,UNKNOWN,0.0,4978.34,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 17:59:48.620799,2025-09-01 17:59:48.620799,2025-09-01 17:59:48.620799
17,UNKNOWN,0.0,5095.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:00:20.889315,2025-09-01 18:00:20.889315,2025-09-01 18:00:20.889315
18,UNKNOWN,0.0,5120.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:00:53.158894,2025-09-01 18:00:53.158894,2025-09-01 18:00:53.158894
19,UNKNOWN,0.0,5147.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:01:25.428392,2025-09-01 18:01:25.428392,2025-09-01 18:01:25.428392
20,UNKNOWN,0.0,5180.65,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:01:57.700199,2025-09-01 18:01:57.700199,2025-09-01 18:01:57.700199
21,UNKNOWN,0.0,5227.39,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:02:29.969969,2025-09-01 18:02:29.969969,2025-09-01 18:02:29.969969
22,UNKNOWN,0.0,5281.91,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:03:02.238847,2025-09-01 18:03:02.238847,2025-09-01 18:03:02.238847
23,UNKNOWN,0.0,5316.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:03:34.508486,2025-09-01 18:03:34.508486,2025-09-01 18:03:34.508486
24,UNKNOWN,0.0,5357.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:04:06.776472,2025-09-01 18:04:06.776472,2025-09-01 18:04:06.776472
25,UNKNOWN,0.0,5399.43,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:04:39.043716,2025-09-01 18:04:39.043716,2025-09-01 18:04:39.043716
26,UNKNOWN,0.0,5445.48,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:05:11.310959,2025-09-01 18:05:11.310959,2025-09-01 18:05:11.310959
27,UNKNOWN,0.0,5480.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:05:43.583364,2025-09-01 18:05:43.583364,2025-09-01 18:05:43.583364
28,UNKNOWN,0.0,5532.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:06:15.853839,2025-09-01 18:06:15.853839,2025-09-01 18:06:15.853839
29,UNKNOWN,0.0,5579.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:06:48.122449,2025-09-01 18:06:48.122449,2025-09-01 18:06:48.122449
30,UNKNOWN,0.0,5625.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:07:20.389333,2025-09-01 18:07:20.389333,2025-09-01 18:07:20.389333
31,UNKNOWN,0.0,5672.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:07:52.655942,2025-09-01 18:07:52.655942,2025-09-01 18:07:52.655942
32,UNKNOWN,0.0,5719.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:08:25.113980,2025-09-01 18:08:25.113980,2025-09-01 18:08:25.113980
33,UNKNOWN,0.0,5766.41,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:08:57.381766,2025-09-01 18:08:57.381766,2025-09-01 18:08:57.381766
34,UNKNOWN,0.0,5818.34,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:09:30.128794,2025-09-01 18:09:30.128794,2025-09-01 18:09:30.128794
35,UNKNOWN,0.0,5865.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:10:02.403378,2025-09-01 18:10:02.403378,2025-09-01 18:10:02.403378
36,UNKNOWN,0.0,5911.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:10:34.672570,2025-09-01 18:10:34.672570,2025-09-01 18:10:34.672570
37,UNKNOWN,0.0,5958.34,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:11:07.128089,2025-09-01 18:11:07.128089,2025-09-01 18:11:07.128089
38,UNKNOWN,0.0,6005.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:11:39.394573,2025-09-01 18:11:39.394573,2025-09-01 18:11:39.394573
39,UNKNOWN,0.0,6042.45,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:12:11.661364,2025-09-01 18:12:11.661364,2025-09-01 18:12:11.661364
40,UNKNOWN,0.0,5771.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:12:43.931028,2025-09-01 18:12:43.931028,2025-09-01 18:12:43.931028
41,UNKNOWN,0.0,6082.35,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:13:16.208687,2025-09-01 18:13:16.208687,2025-09-01 18:13:16.208687
42,UNKNOWN,0.0,6145.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:13:48.490939,2025-09-01 18:13:48.490939,2025-09-01 18:13:48.490939
43,UNKNOWN,0.0,6185.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:14:20.759098,2025-09-01 18:14:20.759098,2025-09-01 18:14:20.759098
44,UNKNOWN,0.0,6221.99,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:14:53.026658,2025-09-01 18:14:53.026658,2025-09-01 18:14:53.026658
45,UNKNOWN,0.0,6281.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:15:25.321160,2025-09-01 18:15:25.321160,2025-09-01 18:15:25.321160
46,UNKNOWN,0.0,6337.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:15:57.590803,2025-09-01 18:15:57.590803,2025-09-01 18:15:57.590803
47,UNKNOWN,0.0,6381.58,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:16:29.859726,2025-09-01 18:16:29.859726,2025-09-01 18:16:29.859726
48,UNKNOWN,0.0,6407.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:17:02.126712,2025-09-01 18:17:02.126712,2025-09-01 18:17:02.126712
49,UNKNOWN,0.0,6471.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:17:34.394267,2025-09-01 18:17:34.394267,2025-09-01 18:17:34.394267
50,UNKNOWN,0.0,6530.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:18:06.669640,2025-09-01 18:18:06.669640,2025-09-01 18:18:06.669640
51,UNKNOWN,0.0,6582.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:18:38.938322,2025-09-01 18:18:38.938322,2025-09-01 18:18:38.938322
52,UNKNOWN,0.0,6635.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:19:11.203418,2025-09-01 18:19:11.203418,2025-09-01 18:19:11.203418
53,UNKNOWN,0.0,6687.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:19:43.489183,2025-09-01 18:19:43.489183,2025-09-01 18:19:43.489183
54,UNKNOWN,0.0,6751.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:20:15.758961,2025-09-01 18:20:15.758961,2025-09-01 18:20:15.758961
55,UNKNOWN,0.0,6810.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:20:48.039131,2025-09-01 18:20:48.039131,2025-09-01 18:20:48.039131
56,UNKNOWN,0.0,6862.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:21:20.307867,2025-09-01 18:21:20.307867,2025-09-01 18:21:20.307867
57,UNKNOWN,0.0,6926.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:21:52.579135,2025-09-01 18:21:52.579135,2025-09-01 18:21:52.579135
58,UNKNOWN,0.0,6985.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:22:24.863170,2025-09-01 18:22:24.863170,2025-09-01 18:22:24.863170
59,UNKNOWN,0.0,7037.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:22:57.135242,2025-09-01 18:22:57.135242,2025-09-01 18:22:57.135242
60,UNKNOWN,0.0,7095.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:23:29.406956,2025-09-01 18:23:29.406956,2025-09-01 18:23:29.406956
61,UNKNOWN,0.0,7154.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:24:01.675204,2025-09-01 18:24:01.675204,2025-09-01 18:24:01.675204
62,UNKNOWN,0.0,7212.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:24:34.105734,2025-09-01 18:24:34.105734,2025-09-01 18:24:34.105734
63,UNKNOWN,0.0,7276.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:25:06.374418,2025-09-01 18:25:06.374418,2025-09-01 18:25:06.374418
64,UNKNOWN,0.0,7333.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:25:38.644891,2025-09-01 18:25:38.644891,2025-09-01 18:25:38.644891
65,UNKNOWN,0.0,7399.59,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:26:10.912987,2025-09-01 18:26:10.912987,2025-09-01 18:26:10.912987
66,UNKNOWN,0.0,7457.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:26:43.183740,2025-09-01 18:26:43.183740,2025-09-01 18:26:43.183740
67,UNKNOWN,0.0,7521.67,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:27:15.464488,2025-09-01 18:27:15.464488,2025-09-01 18:27:15.464488
68,UNKNOWN,0.0,7585.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:27:47.744935,2025-09-01 18:27:47.744935,2025-09-01 18:27:47.744935
69,UNKNOWN,0.0,7646.35,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:28:20.014148,2025-09-01 18:28:20.014148,2025-09-01 18:28:20.014148
70,UNKNOWN,0.0,7707.28,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:28:52.301147,2025-09-01 18:28:52.301147,2025-09-01 18:28:52.301147
71,UNKNOWN,0.0,7772.5,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:29:24.571528,2025-09-01 18:29:24.571528,2025-09-01 18:29:24.571528
72,UNKNOWN,0.0,7830.84,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:29:56.851339,2025-09-01 18:29:56.851339,2025-09-01 18:29:56.851339
73,UNKNOWN,0.0,7895.0,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:30:29.119425,2025-09-01 18:30:29.119425,2025-09-01 18:30:29.119425
74,UNKNOWN,0.0,7959.17,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:31:01.638651,2025-09-01 18:31:01.638651,2025-09-01 18:31:01.638651
75,UNKNOWN,0.0,8021.43,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:31:33.945927,2025-09-01 18:31:33.945927,2025-09-01 18:31:33.945927
76,UNKNOWN,0.0,8077.96,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:32:06.215000,2025-09-01 18:32:06.215000,2025-09-01 18:32:06.215000
77,UNKNOWN,0.0,8137.14,0.00127303,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-01 18:32:38.488984,2025-09-01 18:32:38.488984,2025-09-01 18:32:38.488984
