id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,70052.1,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:52:32.458749,2025-09-08 14:52:32.458749,2025-09-08 14:52:32.458749
2,UNKNOWN,0.0,70052.1,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:53:38.722111,2025-09-08 14:53:38.722111,2025-09-08 14:53:38.722111
3,UNKNOWN,0.0,70000.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:54:44.780213,2025-09-08 14:54:44.780213,2025-09-08 14:54:44.780213
4,UNKNOWN,0.0,70004.2,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:55:51.525127,2025-09-08 14:55:51.525127,2025-09-08 14:55:51.525127
5,UNKNOWN,0.0,69534.2,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:56:57.538935,2025-09-08 14:56:57.538935,2025-09-08 14:56:57.538935
6,UNKNOWN,0.0,69700.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:58:03.547293,2025-09-08 14:58:03.547293,2025-09-08 14:58:03.547293
7,UNKNOWN,0.0,69896.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 14:59:10.983865,2025-09-08 14:59:10.983865,2025-09-08 14:59:10.983865
8,UNKNOWN,0.0,69947.5,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:00:16.983717,2025-09-08 15:00:16.983717,2025-09-08 15:00:16.983717
9,UNKNOWN,0.0,69820.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:01:23.131461,2025-09-08 15:01:23.131461,2025-09-08 15:01:23.131461
10,UNKNOWN,0.0,69840.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:02:29.324439,2025-09-08 15:02:29.324439,2025-09-08 15:02:29.324439
11,UNKNOWN,0.0,69830.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:03:36.023645,2025-09-08 15:03:36.023645,2025-09-08 15:03:36.023645
12,UNKNOWN,0.0,69870.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:04:42.046019,2025-09-08 15:04:42.046019,2025-09-08 15:04:42.046019
13,UNKNOWN,0.0,69830.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:05:48.050737,2025-09-08 15:05:48.050737,2025-09-08 15:05:48.050737
14,UNKNOWN,0.0,69830.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:06:54.056685,2025-09-08 15:06:54.056685,2025-09-08 15:06:54.056685
15,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:08:01.868642,2025-09-08 15:08:01.868642,2025-09-08 15:08:01.868642
16,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:09:08.386871,2025-09-08 15:09:08.386871,2025-09-08 15:09:08.386871
17,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:10:14.579480,2025-09-08 15:10:14.579480,2025-09-08 15:10:14.579480
18,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:11:20.588307,2025-09-08 15:11:20.588307,2025-09-08 15:11:20.588307
19,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:12:27.138292,2025-09-08 15:12:27.138292,2025-09-08 15:12:27.138292
20,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:13:33.157384,2025-09-08 15:13:33.157384,2025-09-08 15:13:33.157384
21,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:14:40.078192,2025-09-08 15:14:40.078192,2025-09-08 15:14:40.078192
22,UNKNOWN,0.0,69820.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:15:48.500887,2025-09-08 15:15:48.500887,2025-09-08 15:15:48.500887
23,UNKNOWN,0.0,69870.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:16:54.848265,2025-09-08 15:16:54.848265,2025-09-08 15:16:54.848265
24,UNKNOWN,0.0,69830.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:18:00.881430,2025-09-08 15:18:00.881430,2025-09-08 15:18:00.881430
25,UNKNOWN,0.0,69770.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:19:07.091918,2025-09-08 15:19:07.091918,2025-09-08 15:19:07.091918
26,UNKNOWN,0.0,69870.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:20:13.102745,2025-09-08 15:20:13.102745,2025-09-08 15:20:13.102745
27,UNKNOWN,0.0,69860.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:21:19.663232,2025-09-08 15:21:19.663232,2025-09-08 15:21:19.663232
28,UNKNOWN,0.0,69819.9,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:22:27.111749,2025-09-08 15:22:27.111749,2025-09-08 15:22:27.111749
29,UNKNOWN,0.0,69810.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:23:34.321198,2025-09-08 15:23:34.321198,2025-09-08 15:23:34.321198
30,UNKNOWN,0.0,69810.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:24:40.330897,2025-09-08 15:24:40.330897,2025-09-08 15:24:40.330897
31,UNKNOWN,0.0,69879.7,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:25:46.826733,2025-09-08 15:25:46.826733,2025-09-08 15:25:46.826733
32,UNKNOWN,0.0,69820.0,0.001,BUY,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-08 15:26:53.372813,2025-09-08 15:26:53.372813,2025-09-08 15:26:53.372813
