id,symbol,entry_price,exit_price,size,direction,pnl,net_pnl,fees,slippage,roi,position_value,duration,timestamp,entry_time,exit_time
1,UNKNOWN,0.0,115550.0,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:02:22.193540,2025-09-02 22:02:22.193540,2025-09-02 22:02:22.193540
2,UNKNOWN,0.0,116646.5,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:03:28.612684,2025-09-02 22:03:28.612684,2025-09-02 22:03:28.612684
3,UNKNOWN,0.0,117307.0,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:04:34.771994,2025-09-02 22:04:34.771994,2025-09-02 22:04:34.771994
4,UNKNOWN,0.0,117144.3,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:05:40.869112,2025-09-02 22:05:40.869112,2025-09-02 22:05:40.869112
5,UNKNOWN,0.0,117144.3,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:07:53.027735,2025-09-02 22:07:53.027735,2025-09-02 22:07:53.027735
6,UNKNOWN,0.0,118298.9,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:08:59.115387,2025-09-02 22:08:59.115387,2025-09-02 22:08:59.115387
7,UNKNOWN,0.0,119209.4,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:10:05.208109,2025-09-02 22:10:05.208109,2025-09-02 22:10:05.208109
8,UNKNOWN,0.0,119025.3,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:11:11.928275,2025-09-02 22:11:11.928275,2025-09-02 22:11:11.928275
9,UNKNOWN,0.0,120160.7,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:12:18.013206,2025-09-02 22:12:18.013206,2025-09-02 22:12:18.013206
10,UNKNOWN,0.0,118773.2,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:13:24.575099,2025-09-02 22:13:24.575099,2025-09-02 22:13:24.575099
11,UNKNOWN,0.0,120491.1,0.0001,SELL,0.0,0.0,0.0,0.0,0,0.0,0 days,2025-09-02 22:14:30.652865,2025-09-02 22:14:30.652865,2025-09-02 22:14:30.652865
